osmid,x,y
173255634,-79.6020289,36.2750863
173255693,-79.946689,36.281181
173255759,-79.539004,36.339243
173256274,-79.810477,36.468041
173256311,-79.970419,36.397424
173256318,-79.9706231,36.3975972
173256326,-79.9726971,36.399631
173256334,-79.974997,36.401881
173256359,-79.988062,36.464257
173256634,-79.9534677,36.3671199
173256750,-79.777932,36.479357
173256770,-79.7372822,36.4765481
173256776,-79.686546,36.331632
173256795,-79.685081,36.334449
173256884,-79.937081,36.375041
173256954,-79.930225,36.527705
173257095,-79.68235,36.5182747
173257171,-79.7986161,36.2811206
173257180,-79.905324,36.46774
173257185,-79.6199885,36.3274949
173257244,-79.707369,36.440079
173257355,-79.701113,36.4519627
173257367,-79.600034,36.538483
173257378,-79.599511,36.541428
173257580,-79.8777677,36.414265
173257747,-79.914738,36.404962
173257824,-79.9411184,36.4085648
173257847,-79.949752,36.411981
173257897,-79.706904,36.395603
173257948,-79.9893712,36.5296992
173258074,-79.947157,36.395845
173258083,-79.945413,36.398937
173258135,-79.94128,36.407344
173258151,-79.9408825,36.4156006
173258169,-79.990025,36.521515
173258326,-79.763872,36.287549
173258481,-79.556465,36.314262
173258502,-79.8812619,36.4525286
173258542,-79.808273,36.2522175
173258647,-79.792793,36.267801
173258654,-79.792057,36.268897
173259168,-79.776288,36.482836
173259179,-79.776914,36.483948
173259191,-79.776953,36.484595
173259194,-79.776886,36.485696
173259204,-79.776873,36.485901
173259213,-79.7768,36.486997
173259262,-79.8553844,36.4351262
173259274,-79.77764,36.482338
173259291,-79.810215,36.303939
173259313,-79.8099081,36.3052189
173259526,-79.885241,36.409921
173259594,-79.699845,36.337909
173259604,-79.7150906,36.3908266
173259629,-79.71754,36.391165
173259643,-79.961244,36.394948
173259649,-79.7519426,36.4905431
173259655,-79.787569,36.522564
173259710,-79.8061283,36.5402423
173259721,-79.978554,36.41947
173259733,-79.944279,36.375689
173259735,-79.9435995,36.3721068
173259742,-79.801253,36.464034
173259947,-79.912817,36.363749
173259997,-79.77068,36.420596
173260014,-79.708905,36.505992
173260034,-79.704119,36.507413
173260224,-79.6798507,36.4425152
173260355,-79.688744,36.453813
173260432,-79.910742,36.456443
173260572,-79.578691,36.522814
173260613,-79.732544,36.450318
173260616,-79.7318792,36.4503113
173260618,-79.677162,36.365762
173260688,-79.9734508,36.3902814
173260800,-79.87062,36.278497
173260835,-79.93585,36.25793
173260915,-79.653092,36.358052
173260927,-79.654119,36.358015
173261042,-79.70566,36.3951634
173261050,-79.6739864,36.2778542
173261115,-79.9053136,36.4565365
173261119,-79.684274,36.35602
173261127,-79.675044,36.357917
173261463,-79.720449,36.368343
173261501,-79.635677,36.381621
173261508,-79.766352,36.510263
173261513,-79.767381,36.510315
173261535,-79.9688642,36.4031322
173261546,-79.913236,36.467991
173261558,-79.90847,36.4687746
173261567,-79.9584291,36.3823379
173261597,-80.0126921,36.41315
173261639,-80.011297,36.415709
173261805,-79.801506,36.5254
173261934,-79.862295,36.347069
173262122,-79.8552569,36.3773794
173262127,-79.8547616,36.3777981
173262151,-79.6318391,36.323853
173262180,-79.6302328,36.325949
173262327,-79.673133,36.49176
173262334,-79.673441,36.491922
173262348,-79.672716,36.49332
173262401,-79.905387,36.367116
173262450,-79.759848,36.536801
173262457,-79.7009023,36.3467214
173262466,-79.700868,36.347343
173262485,-79.699255,36.348252
173262495,-79.777224,36.481578
173262546,-79.729565,36.432492
173262587,-79.732146,36.431866
173262609,-79.730633,36.431112
173262644,-79.531077,36.265944
173262676,-79.67311,36.484278
173262680,-79.672028,36.48464
173262772,-79.531428,36.273749
173262811,-79.788139,36.511337
173262853,-79.8101741,36.4691973
173262887,-79.999885,36.500052
173262897,-79.772492,36.4478945
173262925,-79.6667983,36.2948905
173262957,-79.9462718,36.3929336
173262999,-79.672932,36.483715
173263100,-79.643461,36.483052
173263190,-79.628746,36.496484
173263233,-79.6138623,36.4967953
173263411,-79.581307,36.510144
173263529,-79.553637,36.514588
173263677,-79.525509,36.525201
173263945,-79.910302,36.362811
173263949,-79.643172,36.37682
173264097,-79.957685,36.38868
173264161,-79.772526,36.453331
173264202,-79.679937,36.386684
173264209,-79.734698,36.522542
173264271,-79.672239,36.517114
173264302,-79.717792,36.378166
173264328,-79.681621,36.362975
173264379,-79.687514,36.355771
173264388,-79.8361147,36.2739008
173264399,-79.8333495,36.2741126
173264452,-79.9939059,36.409589
173264566,-80.0302639,36.4284671
173264731,-79.8914738,36.3800063
173264858,-79.8377316,36.3773675
173265009,-79.759386,36.517965
173265022,-79.647117,36.474593
173265051,-79.649477,36.475728
173265143,-79.9441374,36.2907468
173265146,-79.9438563,36.2912746
173265309,-79.782134,36.468195
173265472,-79.642599,36.28839
173265481,-79.6400971,36.2869031
173265508,-79.632814,36.28367
173265560,-79.620548,36.280576
173265665,-79.678566,36.357623
173265682,-79.795025,36.5292065
173265736,-79.543379,36.287106
173265764,-79.973258,36.412701
173265778,-79.973963,36.410883
173265807,-79.757351,36.519389
173265841,-79.949489,36.542436
173265890,-79.76224,36.516115
173265908,-79.6433809,36.3172229
173266026,-79.8406543,36.4746747
173266060,-79.861489,36.51768
173266083,-79.909163,36.4700516
173266104,-79.6994962,36.3668587
173266163,-79.672255,36.432153
173266177,-79.632726,36.3355
173266182,-79.6338545,36.3351647
173266194,-79.889819,36.42979
173266276,-79.669886,36.354209
173266317,-79.764822,36.485179
173266331,-79.765996,36.486339
173266340,-79.767172,36.487548
173266350,-79.76784,36.488308
173266483,-79.751016,36.461499
173266749,-79.911703,36.306755
173266785,-79.790083,36.478101
173266847,-79.68661,36.394856
173266910,-80.000837,36.308417
173266956,-79.8917358,36.4082674
173266975,-79.780417,36.467362
173266998,-79.950022,36.489501
173267066,-79.997429,36.42623
173267082,-79.8310207,36.5051262
173267242,-79.632385,36.284294
173267270,-79.629525,36.288438
173267286,-79.767411,36.484237
173267308,-79.770432,36.484491
173267492,-79.76467,36.508565
173267554,-79.672805,36.364165
173267640,-79.8382676,36.4463057
173267655,-79.654828,36.35308
173267676,-79.9086479,36.4719201
173267678,-79.9085693,36.4719433
173267685,-79.755629,36.51063
173267724,-79.5409251,36.3827564
173267949,-79.951141,36.476386
173268258,-79.688193,36.334137
173268281,-79.889392,36.332981
173268411,-79.8774476,36.3347327
173268498,-79.665109,36.373404
173268509,-79.70722,36.326559
173268642,-79.8745979,36.4810025
173268653,-79.880968,36.261023
173268682,-79.89536,36.464625
173268721,-79.892849,36.466582
173268757,-79.719983,36.2641295
173268763,-79.7181109,36.265652
173268770,-79.7165134,36.2669787
173268860,-79.65709,36.363433
173269054,-79.8294342,36.4801585
173269062,-80.015584,36.39167
173269113,-80.025836,36.411061
173269138,-79.774272,36.521083
173269148,-79.8025091,36.5344206
173269149,-79.8033611,36.5342741
173269155,-80.0074455,36.3431853
173269248,-79.9972785,36.3451052
173269340,-79.9837152,36.3388106
173269445,-79.964916,36.33773
173269486,-79.957436,36.337443
173269598,-79.733911,36.505638
173269637,-79.6035417,36.2751562
173269653,-79.7126014,36.4520916
173269720,-79.905624,36.456416
173269731,-79.977231,36.411298
173269778,-79.666464,36.507397
173269860,-79.63432,36.258719
173269864,-79.632864,36.258337
173269876,-79.8361975,36.2715795
173269935,-79.981893,36.288819
173269945,-79.982753,36.290583
173270090,-79.6582025,36.4176866
173270166,-80.029833,36.389247
173270282,-79.759865,36.359693
173270287,-79.803514,36.5342131
173270310,-79.608825,36.37631
173270326,-79.687433,36.335861
173270351,-79.684173,36.337746
173270437,-79.6686971,36.3471578
173270599,-79.754811,36.426354
173270623,-79.76976,36.486041
173270645,-79.660998,36.35368
173270652,-79.7688,36.486548
173270712,-79.8962997,36.5154017
173270824,-79.8219218,36.5005007
173270914,-79.720556,36.354521
173270959,-79.73131,36.37838
173270967,-79.7886929,36.5032552
173271283,-79.755187,36.517845
173271341,-79.754602,36.520669
173271384,-79.969065,36.372292
173271420,-79.776153,36.505787
173271492,-79.889671,36.429408
173271497,-79.888418,36.428945
173271581,-79.9617593,36.4074765
173271597,-79.956608,36.407645
173271914,-79.8820084,36.4331746
173272081,-79.8456864,36.4553858
173272212,-79.817632,36.46474
173272250,-79.8101418,36.4703764
173272300,-79.797392,36.475276
173272333,-79.791286,36.477394
173273211,-79.956739,36.450263
173273293,-79.634158,36.260973
173273511,-79.555035,36.279054
173273624,-79.678267,36.414188
173273709,-79.5623691,36.3774923
173273769,-79.761835,36.51391
173273836,-79.763967,36.50115
173273896,-79.90505,36.443806
173273989,-79.8980469,36.4445631
173274131,-79.645932,36.24874
173274191,-79.6860939,36.3404546
173274209,-79.62714,36.316306
173274277,-79.896982,36.279302
173274341,-79.682307,36.423269
173274361,-79.6581339,36.3445529
173274367,-79.791888,36.507627
173274559,-79.9055639,36.4650387
173274607,-79.805132,36.296576
173274859,-79.601698,36.26991
173274915,-79.606983,36.270616
173274921,-80.029087,36.3562734
173275430,-79.839555,36.2560548
173275513,-79.834431,36.261131
173275717,-79.789253,36.376884
173275798,-80.004807,36.505134
173275833,-79.774316,36.518703
173275839,-79.774264,36.521931
173275935,-79.8130798,36.4851664
173275943,-79.655658,36.416553
173275951,-79.717097,36.314056
173275968,-79.667127,36.34819
173275980,-79.601999,36.252361
173276144,-79.634313,36.382026
173276151,-79.972606,36.388776
173276170,-79.9836905,36.342986
173276175,-79.983887,36.343789
173276182,-79.744493,36.488473
173276189,-79.74568,36.488635
173276255,-79.747414,36.48561
173276457,-79.6624977,36.3575826
173276459,-79.662956,36.357568
173276485,-79.780103,36.499188
173276495,-79.908756,36.473103
173276598,-79.786066,36.486422
173276726,-79.796278,36.471023
173276806,-79.725025,36.382144
173276808,-79.724777,36.381765
173276864,-79.6788619,36.5097762
173276903,-79.945525,36.3524506
173277064,-79.721472,36.477371
173277152,-79.659345,36.375556
173277165,-79.7752193,36.4856456
173277179,-79.778265,36.485948
173277327,-79.695037,36.306086
173277545,-79.6761507,36.5023432
173277604,-79.671124,36.363097
173277661,-79.723084,36.382356
173277689,-79.662437,36.366088
173277700,-79.9031697,36.4535002
173277853,-79.699377,36.346011
173277895,-79.766072,36.464058
173278042,-79.904457,36.33718
173278094,-79.7565805,36.3595975
173278143,-79.9079399,36.3716978
173278167,-79.8761216,36.4805489
173278411,-79.9052222,36.3131786
173278520,-79.745091,36.478932
173278538,-79.568076,36.422757
173278712,-79.584623,36.424464
173278725,-79.791218,36.477295
173278813,-79.759334,36.498256
173278823,-79.759311,36.498882
173278853,-79.621184,36.300265
173278860,-79.621681,36.300135
173278919,-79.56447,36.304086
173279083,-79.570816,36.31116
173279123,-79.638864,36.356158
173279203,-79.759316,36.518021
173279362,-79.839054,36.252918
173279395,-79.838898,36.262353
173279633,-80.025318,36.369328
173279794,-79.908608,36.486921
173280129,-79.8292419,36.4967839
173280246,-79.633146,36.440956
173280332,-79.626415,36.440968
173280525,-79.9804011,36.3232359
173280603,-79.7231549,36.4969839
173280770,-79.8126012,36.4788057
173281028,-79.953956,36.318495
173281077,-80.00517,36.331647
173281126,-79.694064,36.412054
173281184,-79.768085,36.433153
173281195,-79.681355,36.513249
173281226,-79.668574,36.374629
173281359,-79.632034,36.33307
173281361,-79.632016,36.333162
173281371,-79.633097,36.336424
173281408,-79.6329306,36.3393404
173281436,-79.659717,36.435926
173281463,-79.6351824,36.3047051
173281502,-79.6391013,36.3035704
173281876,-79.7498883,36.3939415
173281888,-79.678125,36.335935
173282010,-79.682385,36.336484
173282097,-79.770582,36.404062
173282152,-79.7218719,36.3140027
173282197,-79.9055205,36.4739826
173282449,-79.5633447,36.2547936
173282546,-79.976971,36.456539
173282657,-79.96882,36.3919632
173282759,-79.72798,36.52522
173282842,-79.715689,36.466377
173282876,-79.776086,36.510379
173282904,-79.956713,36.405158
173282997,-79.646177,36.255487
173283062,-79.722194,36.534518
173283064,-79.957972,36.484227
173283246,-79.6498544,36.3590633
173283318,-79.548221,36.367994
173283458,-79.569617,36.477994
173283519,-79.793836,36.26815
173283531,-79.761045,36.373977
173283582,-79.763105,36.377931
173283621,-79.759708,36.498639
173283639,-79.758871,36.499509
173283648,-79.812243,36.466283
173283675,-79.89971,36.467743
173283766,-79.745496,36.521719
173283969,-79.5867754,36.3559853
173284033,-79.63243,36.278616
173284127,-79.6764103,36.3340443
173284268,-79.9022962,36.4526541
173284510,-79.931529,36.387196
173284540,-79.759252,36.498163
173284548,-79.7936565,36.528556
173284728,-79.8223341,36.3232109
173285184,-79.726906,36.320712
173285342,-79.7082778,36.3300245
173285403,-79.5265746,36.5243541
173285416,-79.783321,36.513991
173285435,-79.706525,36.293178
173285456,-79.707554,36.294411
173285477,-79.728234,36.526045
173285528,-79.910438,36.490189
173285544,-79.972884,36.382349
173285592,-79.9361867,36.373323
173285630,-79.812748,36.329715
173285690,-79.897701,36.288682
173285701,-79.9732437,36.4036079
173285741,-79.96168,36.447801
173285758,-79.899302,36.266058
173285784,-79.8966996,36.2670537
173285808,-79.896687,36.265662
173285964,-79.77688,36.468648
173286643,-79.9823045,36.381665
173287043,-79.8790907,36.325199
173287075,-79.910146,36.473023
173287104,-79.9104985,36.4753576
173287155,-79.9489063,36.304762
173287166,-79.947693,36.305749
173287253,-79.971259,36.396823
173287262,-79.723104,36.288649
173287276,-79.723239,36.287836
173287385,-79.867987,36.471593
173287453,-79.839042,36.475947
173287458,-79.83619,36.476675
173287787,-79.631265,36.333133
173287909,-79.672364,36.381203
173287980,-79.671354,36.367389
173288062,-79.8326517,36.2757385
173288110,-79.718702,36.4648396
173288160,-79.747826,36.406745
173288443,-79.932049,36.514467
173288578,-79.83297,36.289025
173288605,-79.70406,36.288772
173288614,-79.959494,36.38142
173288626,-79.96055,36.381475
173288628,-79.961516,36.381461
173288721,-79.7510424,36.3555418
173288738,-79.672453,36.360452
173288741,-79.672475,36.36075
173288758,-79.672499,36.361332
173288842,-79.783949,36.468418
173288875,-79.579476,36.28336
173289074,-79.778266,36.483443
173289198,-79.840839,36.476897
173289245,-79.997083,36.465242
173289380,-79.618546,36.273697
173289971,-79.719454,36.499367
173289977,-79.980827,36.289347
173289995,-79.8531855,36.4825214
173290023,-79.680099,36.417549
173290106,-79.5550512,36.3751306
173290218,-80.0270116,36.3702185
173290233,-79.668391,36.36042
173290246,-79.66329,36.3602846
173290302,-79.659878,36.356014
173290339,-79.529373,36.301943
173290347,-79.792119,36.493039
173290531,-79.6029003,36.2749647
173290612,-79.742116,36.521106
173290694,-79.742456,36.516945
173290721,-79.7718155,36.5059312
173290789,-79.695478,36.331604
173290996,-79.8810855,36.4221135
173291250,-79.8964928,36.4434936
173291407,-79.9036058,36.4541393
173291534,-79.639762,36.5157
173291691,-79.941718,36.326471
173291729,-79.6100453,36.3370392
173291852,-79.630913,36.463364
173291927,-79.674295,36.300139
173291952,-79.669577,36.301093
173292291,-79.6464454,36.4616884
173292487,-79.7132,36.3171632
173292495,-79.9740697,36.4139438
173292666,-79.607556,36.301147
173292695,-79.678602,36.372126
173292796,-79.681281,36.372938
173292832,-79.836147,36.477254
173292925,-79.580321,36.395391
173293001,-79.600514,36.389567
173293107,-79.597509,36.400353
173293333,-79.661452,36.411726
173293356,-79.927411,36.273955
173293409,-79.724276,36.355612
173293488,-79.835506,36.26372
173293568,-79.736518,36.377386
173293590,-79.7341,36.377929
173293996,-79.8196288,36.3698942
173294100,-79.897608,36.442597
173294135,-79.5946298,36.3520841
173294153,-79.833338,36.47052
173294384,-79.59734,36.282452
173294435,-79.9764959,36.4875956
173294463,-79.975412,36.487679
173294474,-79.988192,36.289233
173294543,-79.90624,36.456044
173294611,-79.6327554,36.4743609
173294640,-79.729357,36.286034
173294797,-79.7691974,36.4756437
173294956,-79.6351053,36.305543
173295105,-79.972198,36.433309
173295140,-79.76824,36.506887
173295196,-79.767256,36.511497
173295268,-79.688708,36.416607
173295370,-79.817392,36.293826
173295445,-79.681644,36.333346
173295457,-80.030187,36.268811
173295636,-79.564007,36.306783
173295682,-79.778267,36.48712
173295685,-79.778038,36.487125
173295889,-79.756061,36.433946
173296089,-79.7269433,36.4341309
173296158,-79.8050376,36.485014
173296221,-79.850109,36.391975
173296265,-79.858198,36.399294
173296336,-79.8321348,36.5048531
173296478,-79.610631,36.371382
173296567,-79.67682,36.388604
173296615,-79.52729,36.530813
173296672,-79.678325,36.415213
173296689,-79.678068,36.411819
173296749,-79.7891792,36.5200671
173296773,-79.7963989,36.5297812
173297487,-79.791466,36.485095
173297501,-79.662778,36.346768
173297557,-79.828662,36.49393
173297571,-79.6316014,36.2814698
173297623,-79.775181,36.33308
173297639,-79.8125022,36.4589135
173297679,-79.548247,36.509342
173297779,-79.706273,36.512729
173297795,-79.697295,36.516093
173297915,-79.968098,36.346969
173297987,-79.767454,36.423241
173298025,-79.8904691,36.3771211
173298078,-79.778298,36.517713
173298223,-79.602501,36.421081
173298695,-79.778036,36.490076
173298795,-79.888275,36.294855
173298806,-79.6878212,36.3268966
173298844,-79.683654,36.333974
173298963,-79.924475,36.269847
173298991,-79.623763,36.337054
173298994,-79.93177,36.441236
173299119,-79.734867,36.407263
173299138,-79.7931035,36.5198244
173299184,-79.948162,36.29169
173299253,-79.721927,36.383423
173299352,-79.712701,36.391834
173299369,-79.650668,36.343637
173299439,-79.939306,36.299945
173299449,-79.792924,36.269361
173299457,-79.659712,36.37568
173299530,-79.8159626,36.4586861
173299658,-80.016447,36.26484
173299794,-79.594505,36.397654
173299908,-79.631581,36.359187
173300184,-79.7895994,36.4063911
173300716,-79.7802075,36.2759547
173300775,-79.676706,36.325339
173300975,-79.673851,36.485058
173301022,-79.680103,36.509319
173301313,-79.726016,36.317477
173301357,-79.9574622,36.3860694
173301418,-79.677702,36.306889
173301717,-79.6046368,36.5413939
173301746,-79.717095,36.309428
173301912,-79.874247,36.529896
173301949,-79.6469533,36.3033312
173302105,-79.968174,36.44033
173302115,-79.630909,36.282547
173302213,-79.994033,36.287899
173302223,-79.542312,36.4536052
173302642,-80.010613,36.380359
173303131,-79.724817,36.34068
173303147,-79.5167351,36.5154953
173303251,-79.684803,36.387012
173303273,-79.664578,36.346857
173303317,-79.784647,36.501403
173303333,-79.671702,36.360801
173303371,-79.689987,36.356543
173303384,-79.776301,36.479982
173303452,-79.676466,36.540846
173303475,-79.750264,36.492402
173303505,-79.80478,36.474759
173303679,-79.611996,36.489157
173303759,-79.8399249,36.4729431
173303921,-79.7370594,36.4552971
173304182,-79.7989494,36.5266326
173304248,-79.913911,36.265882
173304253,-79.746221,36.487224
173304474,-79.7447991,36.455088
173457499,-80.0342048,36.2801024
173457517,-80.0343107,36.2801429
173457564,-80.034437,36.27961
173593646,-80.0342963,36.2814395
215157894,-79.7319,36.54198
215170760,-79.9107033,36.5426294
215261686,-79.7571409,36.5420535
215330426,-79.7579623,36.5420082
215401726,-79.807578,36.542231
215412965,-79.775116,36.542156
215424461,-80.000794,36.542485
215491514,-79.736262,36.541976
217969302,-79.56976,36.541066
622301124,-79.5726099,36.4348817
622326453,-79.6631235,36.2497422
659806126,-79.6324686,36.3130961
659806130,-79.6389295,36.3123602
659806571,-79.6439325,36.3116644
1057935094,-79.6463162,36.3116454
1057935136,-79.6438884,36.3080671
1171192401,-79.7143136,36.290662
1315881219,-79.6243413,36.360317
1433637699,-79.5412146,36.4562561
1675050652,-79.9223336,36.4990599
1675050673,-79.920991,36.5053109
1675050675,-79.9430743,36.3746915
1675050699,-79.9378879,36.4048967
1675050731,-79.9301374,36.4382502
1675050775,-79.9265457,36.4714361
1675050920,-79.9450658,36.3690459
1675050947,-79.9263273,36.4601697
1675050956,-79.9377055,36.4048727
1675050958,-79.9241977,36.479705
1675074400,-79.9265464,36.4643201
1840739031,-79.9193385,36.5100966
1840739044,-79.9175495,36.5197923
1840739061,-79.9156699,36.5278857
1840739074,-79.9136004,36.5332331
1840739080,-79.9131644,36.5367701
1840739081,-79.913386,36.5367879
1840739091,-79.9121808,36.540665
1840739093,-79.9123853,36.5407361
1840739105,-79.9109482,36.5426875
1842287469,-79.5993668,36.4006858
1842287527,-79.5742512,36.4339498
1842287537,-79.5741141,36.4342658
1842287540,-79.5712943,36.4347423
1842287573,-79.5381293,36.4594525
1854499649,-79.6554167,36.3774568
1924759304,-79.7321122,36.4839627
1924759332,-79.7300428,36.484751
2020661816,-79.8815958,36.4556162
2020661844,-79.8858671,36.456502
2072382280,-79.74975,36.531981
2089062052,-79.7365852,36.4935398
2089406593,-79.7312919,36.4880306
2089406617,-79.7281684,36.4891578
2089406917,-79.7339085,36.4921334
2090522701,-79.7396858,36.4907908
2091727400,-79.7413461,36.4904235
2134338673,-79.6930044,36.5247582
2235168790,-79.9283045,36.2639656
2496969663,-79.7461263,36.5071424
2496969668,-79.7438915,36.5072739
2496969674,-79.746261,36.5074452
2496969679,-79.7460666,36.507516
2496969686,-79.7463274,36.5076569
2496969688,-79.7462584,36.5076785
2496969716,-79.7457812,36.509844
2496969725,-79.745682,36.5101839
2496969726,-79.7456078,36.5101997
2566346170,-79.8045407,36.5421716
2566346171,-79.8037257,36.5393742
2859113388,-79.6518876,36.2621276
2859113390,-79.6515235,36.2623168
2859113393,-79.6518032,36.262414
2865510042,-79.9434822,36.3163119
2865510071,-79.9505746,36.3144103
2871425677,-79.9418692,36.4166755
2881898313,-79.9704365,36.3737302
3165564732,-79.9573078,36.2556565
3165564733,-79.9557323,36.2557714
3165564734,-79.9572911,36.2558772
3165564737,-79.9554954,36.256091
3165564738,-79.9820749,36.2660458
3165564749,-79.9804581,36.2680137
3165564756,-79.9923472,36.2687823
3165564757,-79.9971481,36.2687834
3165564770,-79.9927467,36.269129
3165564776,-79.9924059,36.2701066
3165564803,-79.9923683,36.2713491
3165564807,-79.9971282,36.2714507
3165564837,-79.9967029,36.2726515
3165564852,-79.9972933,36.2730611
3165564853,-79.9516053,36.2749362
3165564862,-79.9510135,36.2760244
3165564868,-79.9517849,36.2763018
3165564881,-79.9470264,36.2771173
3165568143,-79.9456776,36.2849624
3165568144,-79.946698,36.2849877
3165568152,-79.9426925,36.2869648
3165568159,-79.9438844,36.2876582
3165569162,-79.9408827,36.2886921
3165583598,-79.9298427,36.276645
3165583605,-80.0027321,36.2896703
3165583613,-80.0055903,36.2900377
3165583614,-80.0018981,36.2967174
3165583627,-80.0027579,36.2970156
3165583654,-80.0020401,36.2982554
3165583862,-80.0039702,36.2991487
3165583866,-80.0011509,36.299515
3165583876,-80.000343,36.3007726
3165583883,-80.004189,36.3009288
3165583886,-80.0082817,36.3050883
3165583906,-80.0123345,36.3062997
3165583910,-80.0118904,36.3064532
3165583920,-80.0100529,36.3067028
3165583923,-80.0120357,36.3067313
3165583931,-80.0099144,36.3071416
3165609114,-79.9861334,36.3157406
3165609116,-79.9844231,36.3158677
3165609127,-79.9868069,36.3164358
3165609136,-79.9857894,36.3169081
3165609141,-79.9833226,36.3171499
3165609142,-79.9845321,36.3191887
3165609152,-79.9892099,36.3195449
3165609154,-79.9883635,36.3195654
3165609261,-79.9738953,36.320074
3165609271,-79.988368,36.320678
3165609278,-79.9697488,36.3213332
3165609283,-79.9741368,36.3217169
3165609321,-79.9715147,36.3239601
3165617579,-79.9303412,36.315841
3165617580,-79.9220977,36.3159052
3165617583,-79.9291945,36.3160679
3165617586,-79.9239036,36.3205938
3165617602,-79.9255887,36.3227301
3165617607,-79.9259442,36.3232497
3165617609,-79.9238741,36.3234133
3165617613,-79.9229317,36.3237002
3165617619,-79.9291541,36.3242814
3165617630,-79.930262,36.3260075
3165617638,-79.9325801,36.3262038
3165617640,-79.933664,36.3262248
3165617646,-79.9325734,36.3269747
3165617650,-79.931402,36.3278356
3165746688,-79.830381,36.2527132
3165746690,-79.8273192,36.253026
3165746711,-79.830579,36.2555293
3165746718,-79.8315918,36.2558446
3165746722,-79.82952,36.2562521
3165746871,-79.8361445,36.2622135
3165746890,-79.8298012,36.2628281
3165746895,-79.8374785,36.265704
3165746907,-79.8362721,36.2691686
3165746909,-79.8352107,36.2694312
3165746912,-79.8368792,36.270582
3165746916,-79.8394452,36.273487
3165746945,-79.8380642,36.2771085
3165746952,-79.8373948,36.277612
3165746958,-79.8387068,36.2791118
3165746962,-79.8386435,36.2809571
3165746970,-79.8389472,36.2825549
3216956270,-79.7164702,36.4696061
3216956284,-79.7131475,36.4687163
3216956288,-79.7155905,36.470592
3216956299,-79.7130839,36.4710259
3216956300,-79.7120629,36.4719688
3216956309,-79.753755,36.449733
3216956310,-79.7522913,36.4483876
3216956336,-79.7505438,36.4511138
3216956337,-79.7667391,36.4495861
3216956346,-79.7694161,36.4489999
3216956351,-79.7698224,36.449462
3216958057,-79.8076197,36.393706
3216958058,-79.807828,36.393494
3216958362,-79.8078894,36.3934331
3216958373,-79.8210911,36.3656148
3216958374,-79.8201098,36.3873203
3216958375,-79.8201212,36.3880826
3216958376,-79.8233482,36.4074957
3216960927,-79.7990123,36.3935715
3216960928,-79.8004198,36.394278
3216960944,-79.7960612,36.3919009
3216960973,-79.7711046,36.3953065
3216965867,-79.7547105,36.3877194
3216965893,-79.7536524,36.3904023
3216965899,-79.753179,36.3904673
3216965901,-79.7534801,36.3906253
3216967191,-79.7433699,36.3944858
3216967202,-79.7410337,36.3924817
3216967203,-79.7459014,36.4051131
3230876899,-79.8073013,36.5348376
3230876900,-79.8040525,36.5359766
3230876901,-79.805612,36.5356653
3230876905,-79.8055676,36.536434
3230876906,-79.8047554,36.5372016
3230876910,-79.8063989,36.5370258
3230877011,-79.7584534,36.5420116
3230877013,-79.7582754,36.5418026
3230877015,-79.7578981,36.5418122
3263303900,-79.6286995,36.3604021
3263303903,-79.6330269,36.3611579
3263303906,-79.6304089,36.3606999
3263304100,-79.6262967,36.3599958
3312196936,-79.631372,36.334212
3312196945,-79.6315832,36.3345188
3312196951,-79.630498,36.334747
3312199862,-79.6299675,36.3358353
3312199864,-79.631413,36.336513
3312199870,-79.630393,36.337016
3312199871,-79.631473,36.337046
3312199872,-79.632501,36.337076
3312199874,-79.6331189,36.3378909
3312199882,-79.6302528,36.3379862
3312199883,-79.6324152,36.337991
3312199884,-79.63467,36.338005
3312199890,-79.633648,36.338854
3312199893,-79.634418,36.339002
3312199894,-79.6322144,36.3391594
3312199902,-79.633539,36.3395094
3312199908,-79.634023,36.339791
3312199909,-79.6314988,36.3399341
3312199911,-79.628852,36.340167
3312199915,-79.6293823,36.3407326
3312199918,-79.6286216,36.3411495
3312199924,-79.633106,36.343043
3329164022,-79.6633617,36.3114701
3329164032,-79.6627395,36.3133892
3329164036,-79.6626164,36.3141509
3329164054,-79.6573568,36.3155133
3329164070,-79.657901,36.3164341
3329164091,-79.6621179,36.3177459
3329170593,-79.6619441,36.3177603
3329170604,-79.6536982,36.3184456
3329170610,-79.6580551,36.322088
3329170611,-79.6572769,36.3222701
3329170619,-79.6595255,36.3241427
3359844336,-79.8635833,36.5054326
3398596765,-79.9905042,36.5351134
3472904320,-79.7417449,36.5110216
3472904321,-79.7419131,36.511572
3472904322,-79.7419775,36.5117969
3472904323,-79.7408911,36.511792
3472904325,-79.7410129,36.5121935
3536336281,-79.7433577,36.4839806
3536336288,-79.7430735,36.485655
3545834593,-79.6744089,36.5205128
3590098107,-79.7425438,36.4900951
3643152156,-79.755384,36.392569
3643152158,-79.7553067,36.392885
3687007973,-79.8047349,36.5394182
3705066630,-79.68769,36.3483818
3705066649,-79.6891974,36.3492571
3708781122,-79.7333996,36.5131296
3708781123,-79.7341233,36.5121638
3708781124,-79.7332688,36.5123075
3708782026,-79.7334494,36.5134426
3708784571,-79.8979394,36.472107
3708784572,-79.8968686,36.4725202
3708784578,-79.8994334,36.4716901
3919847034,-79.9853637,36.3797619
3919847050,-79.9575569,36.3823322
4100505560,-79.7212896,36.2630681
4100505578,-79.7140236,36.2668853
4100505580,-79.7143638,36.2673215
