request_id,rq_type,number_passenger,rq_time,earliest_pickup_time,start,end,pickup_location,dropoff_location,access_time,egress_time,direct_route_travel_time,direct_route_distance,offers,decision_time,chosen_operator_id,operator_id,vehicle_id,pickup_time,dropoff_time,fare,modal_state
6394,BasicRequest,1,6180,6180,83;-1;-1,140;-1;-1,,,,,950.6315879755039,18722.869103231205,0:t_wait:589.5405445905153;t_drive:2066.4495058569055;fare:428;vid:15,,,,,,,428,0
6395,BasicRequest,1,6180,6180,70;-1;-1,122;-1;-1,,,,,2214.525937290421,44490.36309557088,0:t_wait:0;t_drive:2394.525937290422;fare:731;vid:13,,,,,,,731,0
6396,BasicRequest,1,6180,6180,83;-1;-1,20;-1;-1,,,,,1025.6891699507178,19139.039866637646,0:t_wait:589.5405445905153;t_drive:2951.6181560471878;fare:446;vid:15,,,,,,,446,0
6399,BasicRequest,1,6180,6180,91;-1;-1,77;-1;-1,,,,,1021.3269761689473,18627.262318516798,0:t_wait:349.96867047056;t_drive:1201.326976168947;fare:445;vid:13,,,,,,,445,0
6403,BasicRequest,1,6180,6180,86;-1;-1,70;-1;-1,,,,,1215.8654293155091,24181.186630461998,0:t_wait:393.0966914126966;t_drive:1395.8654293155087;fare:491;vid:15,,,,,,,491,0
6404,BasicRequest,1,6180,6180,43;-1;-1,63;-1;-1,,,,,899.8241090646745,17010.69801247768,0:t_wait:294.9890181680212;t_drive:1079.8241090646743;fare:415;vid:13,,,,,,,415,0
6413,BasicRequest,1,6180,6180,45;-1;-1,154;-1;-1,,,,,423.07816776546713,8598.020002197307,0:t_wait:376.78135395398294;t_drive:603.0781677654668;fare:301;vid:13,,,,,,,301,0
6414,BasicRequest,1,6180,6180,80;-1;-1,66;-1;-1,,,,,872.9624887153184,17273.905103925583,0:t_wait:186.2065704798415;t_drive:1052.9624887153186;fare:409;vid:13,,,,,,,409,0
6416,BasicRequest,1,6180,6180,91;-1;-1,76;-1;-1,,,,,984.7685545910911,18068.875249658835,0:t_wait:349.96867047056;t_drive:1164.7685545910908;fare:436;vid:13,,,,,,,436,0
6419,BasicRequest,1,6180,6180,83;-1;-1,75;-1;-1,,,,,1794.9416672169236,39642.91760996338,0:t_wait:589.5405445905153;t_drive:3061.2922947667676;fare:630;vid:15,,,,,,,630,0
6428,BasicRequest,1,6240,6240,83;-1;-1,75;-1;-1,,,,,1794.9416672169236,39642.91760996338,0:t_wait:529.5405445905153;t_drive:3061.2922947667676;fare:630;vid:15,,,,,,,630,0
6429,BasicRequest,1,6240,6240,70;-1;-1,91;-1;-1,,,,,349.9686704705597,6134.159665296484,0:t_wait:143.27576676550962;t_drive:529.96867047056;fare:283;vid:1,,,,,,,283,0
6432,BasicRequest,1,6240,6240,81;-1;-1,76;-1;-1,,,,,894.0160250652348,17301.191007251502,0:t_wait:64.51924522428362;t_drive:1074.0160250652343;fare:414;vid:1,,,,,,,414,0
6437,BasicRequest,1,6240,6240,91;-1;-1,76;-1;-1,,,,,984.7685545910911,18068.875249658835,0:t_wait:231.0915683407111;t_drive:1164.7685545910908;fare:436;vid:1,,,,,,,436,0
6439,BasicRequest,1,6240,6240,70;-1;-1,66;-1;-1,,,,,879.3011061100997,18569.225326970976,0:t_wait:143.27576676550962;t_drive:1059.3011061100997;fare:411;vid:1,,,,,,,411,0
6442,BasicRequest,1,6240,6240,70;-1;-1,2;-1;-1,,,,,2588.821036629833,54418.69880298617,0:t_wait:143.27576676550962;t_drive:2768.8210366298335;fare:821;vid:1,,,,,,,821,0
6444,BasicRequest,1,6240,6240,81;-1;-1,76;-1;-1,,,,,894.0160250652348,17301.191007251502,0:t_wait:64.51924522428362;t_drive:1074.0160250652343;fare:414;vid:1,,,,,,,414,0
6445,BasicRequest,1,6240,6240,70;-1;-1,65;-1;-1,,,,,911.1593573690261,19055.822799499372,0:t_wait:143.27576676550962;t_drive:1091.159357369026;fare:418;vid:1,,,,,,,418,0
6447,BasicRequest,1,6240,6240,81;-1;-1,77;-1;-1,,,,,930.574446643091,17859.578076109465,0:t_wait:64.51924522428362;t_drive:1110.5744466430906;fare:423;vid:1,,,,,,,423,0
6448,BasicRequest,1,6240,6240,81;-1;-1,70;-1;-1,,,,,197.83524464274154,3368.6814580583086,0:t_wait:64.51924522428362;t_drive:377.8352446427416;fare:247;vid:1,,,,,,,247,0
6449,BasicRequest,1,6240,6240,43;-1;-1,63;-1;-1,,,,,899.8241090646745,17010.69801247768,0:t_wait:210.5813507297962;t_drive:1079.8241090646743;fare:415;vid:1,,,,,,,415,0
6451,BasicRequest,1,6240,6240,70;-1;-1,110;-1;-1,,,,,670.2248725720701,12844.632615963152,0:t_wait:143.27576676550962;t_drive:850.2248725720701;fare:360;vid:1,,,,,,,360,0
6453,BasicRequest,1,6240,6240,81;-1;-1,77;-1;-1,,,,,930.574446643091,17859.578076109465,0:t_wait:64.51924522428362;t_drive:1110.5744466430906;fare:423;vid:1,,,,,,,423,0
6456,BasicRequest,1,6240,6240,70;-1;-1,81;-1;-1,,,,,197.83524464274154,3368.6814580583086,0:t_wait:143.27576676550962;t_drive:377.8352446427416;fare:247;vid:1,,,,,,,247,0
6459,BasicRequest,1,6240,6240,83;-1;-1,73;-1;-1,,,,,937.678613328048,16872.166434727045,0:t_wait:529.5405445905153;t_drive:1117.6786133280484;fare:425;vid:15,,,,,,,425,0
6463,BasicRequest,1,6240,6240,81;-1;-1,76;-1;-1,,,,,894.0160250652348,17301.191007251502,0:t_wait:64.51924522428362;t_drive:1074.0160250652343;fare:414;vid:1,,,,,,,414,0
6473,BasicRequest,1,6240,6240,81;-1;-1,62;-1;-1,,,,,963.8908343348605,19911.620971436438,0:t_wait:64.51924522428362;t_drive:1143.8908343348603;fare:431;vid:1,,,,,,,431,0
6474,BasicRequest,1,6240,6240,43;-1;-1,63;-1;-1,,,,,899.8241090646745,17010.69801247768,0:t_wait:210.5813507297962;t_drive:1079.8241090646743;fare:415;vid:1,,,,,,,415,0
6475,BasicRequest,1,6240,6240,70;-1;-1,63;-1;-1,,,,,1000.6417758830802,20422.56193187616,0:t_wait:143.27576676550962;t_drive:1180.6417758830803;fare:440;vid:1,,,,,,,440,0
6476,BasicRequest,1,6240,6240,45;-1;-1,154;-1;-1,,,,,423.07816776546713,8598.020002197307,0:t_wait:302.69984592876335;t_drive:603.0781677654668;fare:301;vid:1,,,,,,,301,0
6477,BasicRequest,1,6240,6240,79;-1;-1,75;-1;-1,,,,,1436.1903077243014,28004.27431321228,0:t_wait:39.62054728190378;t_drive:1616.1903077243014;fare:544;vid:1,,,,,,,544,0
6480,BasicRequest,1,6240,6240,73;-1;-1,83;-1;-1,,,,,939.094156268456,16900.530699102717,0:t_wait:511.4445696079347;t_drive:1119.0941562684557;fare:425;vid:1,,,,,,,425,0
6485,BasicRequest,1,6240,6240,70;-1;-1,77;-1;-1,,,,,1009.0792351145055,19897.581353060094,0:t_wait:143.27576676550962;t_drive:1189.0792351145055;fare:442;vid:1,,,,,,,442,0
6486,BasicRequest,1,6240,6240,83;-1;-1,154;-1;-1,,,,,1114.3218691714476,20863.46506475068,0:t_wait:529.5405445905153;t_drive:2147.551217079258;fare:467;vid:15,,,,,,,467,0
6487,BasicRequest,1,6240,6240,93;-1;-1,81;-1;-1,,,,,2146.8826347291865,47129.45869510052,0:t_wait:368.5332781367679;t_drive:2326.882634729186;fare:715;vid:6,,,0.0,6.0,6608.533278136768,,715,0
6488,BasicRequest,1,6240,6240,91;-1;-1,76;-1;-1,,,,,984.7685545910911,18068.875249658835,0:t_wait:231.0915683407111;t_drive:1164.7685545910908;fare:436;vid:1,,,,,,,436,0
6492,BasicRequest,1,6240,6240,70;-1;-1,119;-1;-1,,,,,1026.8953798808466,20180.72891365826,0:t_wait:143.27576676550962;t_drive:1206.895379880847;fare:446;vid:1,,,,,,,446,0
6493,BasicRequest,1,6240,6240,70;-1;-1,76;-1;-1,,,,,972.5208135366493,19339.19428420213,0:t_wait:143.27576676550962;t_drive:1152.5208135366493;fare:433;vid:1,,,,,,,433,0
6494,BasicRequest,1,6240,6240,114;-1;-1,63;-1;-1,,,,,1451.912842972107,28769.332781996673,0:t_wait:575.275584987914;t_drive:2980.8935202520042;fare:548;vid:7,,,,,,,548,0
6499,BasicRequest,1,6240,6240,91;-1;-1,77;-1;-1,,,,,1021.3269761689473,18627.262318516798,0:t_wait:231.0915683407111;t_drive:1201.326976168947;fare:445;vid:1,,,,,,,445,0
6502,BasicRequest,1,6240,6240,81;-1;-1,61;-1;-1,,,,,1521.839852926053,30169.131584764335,0:t_wait:64.51924522428362;t_drive:1701.839852926053;fare:565;vid:1,,,,,,,565,0
6503,BasicRequest,1,6240,6240,83;-1;-1,20;-1;-1,,,,,1025.6891699507178,19139.039866637646,0:t_wait:529.5405445905153;t_drive:2951.6181560471878;fare:446;vid:15,,,,,,,446,0
6505,BasicRequest,1,6240,6240,81;-1;-1,77;-1;-1,,,,,930.574446643091,17859.578076109465,0:t_wait:64.51924522428362;t_drive:1110.5744466430906;fare:423;vid:1,,,,,,,423,0
6511,BasicRequest,1,6240,6240,70;-1;-1,154;-1;-1,,,,,587.6888731059449,12326.777869696369,0:t_wait:143.27576676550962;t_drive:767.6888731059453;fare:341;vid:1,,,,,,,341,0
6512,BasicRequest,1,6240,6240,70;-1;-1,76;-1;-1,,,,,972.5208135366493,19339.19428420213,0:t_wait:143.27576676550962;t_drive:1152.5208135366493;fare:433;vid:1,,,,,,,433,0
6515,BasicRequest,1,6240,6240,70;-1;-1,86;-1;-1,,,,,1217.2809722559173,24209.550894837674,0:t_wait:143.27576676550962;t_drive:1397.2809722559177;fare:492;vid:1,,,,,,,492,0
6518,BasicRequest,1,6240,6240,70;-1;-1,91;-1;-1,,,,,349.9686704705597,6134.159665296484,0:t_wait:143.27576676550962;t_drive:529.96867047056;fare:283;vid:1,,,0.0,1.0,6383.27576676551,,283,0
6523,BasicRequest,1,6300,6300,70;-1;-1,86;-1;-1,,,,,1217.2809722559173,24209.550894837674,0:t_wait:83.2757667655087;t_drive:2201.1170465945097;fare:492;vid:1,,,,,,,492,0
6529,BasicRequest,1,6300,6300,81;-1;-1,132;-1;-1,,,,,2106.810019968715,45382.12967785371,0:t_wait:461.1110114082503;t_drive:2808.967769584123;fare:705;vid:1,,,,,,,705,0
6530,BasicRequest,1,6300,6300,70;-1;-1,77;-1;-1,,,,,1009.0792351145055,19897.581353060094,0:t_wait:83.2757667655087;t_drive:1731.2956466395071;fare:442;vid:1,,,,,,,442,0
6531,BasicRequest,1,6300,6300,56;-1;-1,129;-1;-1,,,,,1169.378800120521,20752.530017904304,0:t_wait:324.67555826572607;t_drive:1349.3788001205212;fare:480;vid:5,,,,,,,480,0
6534,BasicRequest,1,6300,6300,81;-1;-1,70;-1;-1,,,,,197.83524464274154,3368.6814580583086,0:t_wait:128.48724889657024;t_drive:377.8352446427416;fare:247;vid:1,,,,,,,247,0
6536,BasicRequest,1,6300,6300,46;-1;-1,66;-1;-1,,,,,1974.713814427657,39312.52105634629,0:t_wait:309.1127094711428;t_drive:2154.713814427658;fare:673;vid:5,,,,,,,673,0
6538,BasicRequest,1,6300,6300,70;-1;-1,63;-1;-1,,,,,1000.6417758830802,20422.56193187616,0:t_wait:83.2757667655087;t_drive:1841.688533735979;fare:440;vid:1,,,,,,,440,0
6540,BasicRequest,1,6300,6300,81;-1;-1,132;-1;-1,,,,,2106.810019968715,45382.12967785371,0:t_wait:461.1110114082503;t_drive:2808.967769584123;fare:705;vid:1,,,,,,,705,0
6542,BasicRequest,1,6300,6300,83;-1;-1,75;-1;-1,,,,,1794.9416672169236,39642.91760996338,0:t_wait:14.401933188455587;t_drive:1974.9416672169245;fare:630;vid:5,,,,,,,630,0
6545,BasicRequest,1,6300,6300,131;-1;-1,81;-1;-1,,,,,2232.7463732715178,48550.983494273925,0:t_wait:395.13822674272524;t_drive:2412.7463732715187;fare:735;vid:11,,,,,,,735,0
6547,BasicRequest,1,6300,6300,70;-1;-1,153;-1;-1,,,,,175.6340763610629,3236.727869559053,0:t_wait:83.2757667655087;t_drive:355.6340763610633;fare:242;vid:1,,,,,,,242,0
6548,BasicRequest,1,6300,6300,120;-1;-1,81;-1;-1,,,,,1114.0233304609194,21081.940551763306,0:t_wait:543.5519440047656;t_drive:1294.0233304609192;fare:467;vid:5,,,,,,,467,0
6550,BasicRequest,1,6300,6300,81;-1;-1,77;-1;-1,,,,,930.574446643091,17859.578076109465,0:t_wait:461.1110114082503;t_drive:1597.6966951701352;fare:423;vid:1,,,,,,,423,0
6551,BasicRequest,1,6300,6300,83;-1;-1,75;-1;-1,,,,,1794.9416672169236,39642.91760996338,0:t_wait:14.401933188455587;t_drive:1974.9416672169245;fare:630;vid:5,,,,,,,630,0
6552,BasicRequest,1,6300,6300,83;-1;-1,140;-1;-1,,,,,950.6315879755039,18722.869103231205,0:t_wait:14.401933188455587;t_drive:1130.6315879755039;fare:428;vid:5,,,,,,,428,0
6554,BasicRequest,1,6300,6300,70;-1;-1,75;-1;-1,,,,,1501.4299507934536,29541.39797158317,0:t_wait:83.2757667655087;t_drive:2296.845706751462;fare:560;vid:1,,,,,,,560,0
6557,BasicRequest,1,6300,6300,81;-1;-1,90;-1;-1,,,,,179.79704036601754,3170.4130390182895,0:t_wait:461.1110114082503;t_drive:359.7970403660174;fare:243;vid:1,,,,,,,243,0
6558,BasicRequest,1,6300,6300,61;-1;-1,63;-1;-1,,,,,1886.2571865653626,39454.23871942449,0:t_wait:238.34921409576964;t_drive:2066.2571865653626;fare:652;vid:5,,,,,,,652,0
6559,BasicRequest,1,6300,6300,81;-1;-1,77;-1;-1,,,,,930.574446643091,17859.578076109465,0:t_wait:461.1110114082503;t_drive:1597.6966951701352;fare:423;vid:1,,,,,,,423,0
6560,BasicRequest,1,6300,6300,9;-1;-1,70;-1;-1,,,,,1620.5648871355666,30120.66280909202,0:t_wait:196.26320334262437;t_drive:1800.564887135567;fare:588;vid:11,,,,,,,588,0
6561,BasicRequest,1,6300,6300,71;-1;-1,70;-1;-1,,,,,450.9663876467318,8943.289862135445,0:t_wait:250.013322475309;t_drive:630.9663876467321;fare:308;vid:0,,,,,,,308,0
6564,BasicRequest,1,6300,6300,61;-1;-1,63;-1;-1,,,,,1886.2571865653626,39454.23871942449,0:t_wait:238.34921409576964;t_drive:2066.2571865653626;fare:652;vid:5,,,,,,,652,0
6566,BasicRequest,1,6300,6300,81;-1;-1,46;-1;-1,,,,,1592.6033483014255,31311.76971903681,0:t_wait:461.1110114082503;t_drive:2321.106493130431;fare:582;vid:1,,,,,,,582,0
6568,BasicRequest,1,6300,6300,79;-1;-1,76;-1;-1,,,,,869.1173271228549,16920.892559934335,0:t_wait:436.21231346587047;t_drive:1536.239575649899;fare:408;vid:1,,,,,,,408,0
6569,BasicRequest,1,6300,6300,81;-1;-1,99;-1;-1,,,,,2225.8571629430917,45010.41411502255,0:t_wait:461.1110114082503;t_drive:2954.3603077720973;fare:734;vid:1,,,,,,,734,0
6570,BasicRequest,1,6300,6300,126;-1;-1,121;-1;-1,,,,,1258.935552546533,29783.24438295777,0:t_wait:375.5755236073819;t_drive:1438.9355525465326;fare:502;vid:11,,,,,,,502,0
6573,BasicRequest,1,6300,6300,70;-1;-1,91;-1;-1,,,,,349.9686704705597,6134.159665296484,0:t_wait:83.2757667655087;t_drive:529.96867047056;fare:283;vid:1,,,,,,,283,0
6574,BasicRequest,1,6300,6300,70;-1;-1,81;-1;-1,,,,,197.83524464274154,3368.6814580583086,0:t_wait:83.2757667655087;t_drive:377.8352446427416;fare:247;vid:1,,,,,,,247,0
6575,BasicRequest,1,6300,6300,83;-1;-1,73;-1;-1,,,,,937.678613328048,16872.166434727045,0:t_wait:14.401933188455587;t_drive:1117.6786133280475;fare:425;vid:5,,,,,,,425,0
6579,BasicRequest,1,6300,6300,119;-1;-1,70;-1;-1,,,,,1026.8953798808466,20180.728913658262,0:t_wait:541.4361669946302;t_drive:1206.895379880847;fare:446;vid:5,,,,,,,446,0
6581,BasicRequest,1,6300,6300,43;-1;-1,63;-1;-1,,,,,899.8241090646745,17010.69801247768,0:t_wait:558.2647849335299;t_drive:1842.562563929514;fare:415;vid:1,,,,,,,415,0
6585,BasicRequest,1,6300,6300,46;-1;-1,62;-1;-1,,,,,1892.7977121916224,39615.946214905875,0:t_wait:309.1127094711428;t_drive:2072.797712191623;fare:654;vid:5,,,,,,,654,0
6586,BasicRequest,1,6300,6300,131;-1;-1,76;-1;-1,,,,,2050.1909306864636,39246.84871404407,0:t_wait:395.13822674272524;t_drive:2230.1909306864636;fare:692;vid:11,,,,,,,692,0
6589,BasicRequest,1,6300,6300,70;-1;-1,24;-1;-1,,,,,1664.334335903225,30875.801486167624,0:t_wait:83.2757667655087;t_drive:2540.9700893896234;fare:599;vid:1,,,,,,,599,0
6592,BasicRequest,1,6300,6300,126;-1;-1,121;-1;-1,,,,,1258.935552546533,29783.24438295777,0:t_wait:375.5755236073819;t_drive:1438.9355525465326;fare:502;vid:11,,,,,,,502,0
6593,BasicRequest,1,6300,6300,70;-1;-1,63;-1;-1,,,,,1000.6417758830802,20422.56193187616,0:t_wait:83.2757667655087;t_drive:1841.688533735979;fare:440;vid:1,,,,,,,440,0
6594,BasicRequest,1,6300,6300,70;-1;-1,122;-1;-1,,,,,2214.525937290421,44490.36309557088,0:t_wait:83.2757667655087;t_drive:3198.362011629014;fare:731;vid:1,,,,,,,731,0
6595,BasicRequest,1,6300,6300,70;-1;-1,86;-1;-1,,,,,1217.2809722559173,24209.550894837674,0:t_wait:83.2757667655087;t_drive:2201.1170465945097;fare:492;vid:1,,,,,,,492,0
6596,BasicRequest,1,6300,6300,61;-1;-1,63;-1;-1,,,,,1886.2571865653626,39454.23871942449,0:t_wait:238.34921409576964;t_drive:2066.2571865653626;fare:652;vid:5,,,,,,,652,0
6597,BasicRequest,1,6300,6300,70;-1;-1,2;-1;-1,,,,,2588.821036629833,54418.69880298617,0:t_wait:83.2757667655087;t_drive:3498.9243846962827;fare:821;vid:1,,,,,,,821,0
6598,BasicRequest,1,6300,6300,119;-1;-1,76;-1;-1,,,,,1732.7769425921128,34802.2930408376,0:t_wait:541.4361669946302;t_drive:1912.7769425921124;fare:615;vid:5,,,,,,,615,0
6602,BasicRequest,1,6300,6300,82;-1;-1,13;-1;-1,,,,,661.7451788578546,14266.357445733662,0:t_wait:58.804651315745105;t_drive:841.7451788578546;fare:358;vid:5,,,,,,,358,0
6603,BasicRequest,1,6300,6300,46;-1;-1,63;-1;-1,,,,,1972.931774212985,40839.90015155213,0:t_wait:309.1127094711428;t_drive:2152.9317742129842;fare:673;vid:5,,,,,,,673,0
6604,BasicRequest,1,6300,6300,131;-1;-1,76;-1;-1,,,,,2050.1909306864636,39246.84871404407,0:t_wait:395.13822674272524;t_drive:2230.1909306864636;fare:692;vid:11,,,,,,,692,0
6607,BasicRequest,1,6300,6300,58;-1;-1,61;-1;-1,,,,,457.52319665922056,8565.72066623081,0:t_wait:305.2974819681376;t_drive:637.523196659221;fare:309;vid:5,,,,,,,309,0
6609,BasicRequest,1,6300,6300,70;-1;-1,42;-1;-1,,,,,319.4609614560951,5777.033171384444,0:t_wait:83.2757667655087;t_drive:499.460961456095;fare:276;vid:1,,,,,,,276,0
6613,BasicRequest,1,6300,6300,46;-1;-1,76;-1;-1,,,,,2204.055757927257,44129.23586344252,0:t_wait:309.1127094711428;t_drive:2384.055757927257;fare:728;vid:5,,,,,,,728,0
6615,BasicRequest,1,6300,6300,70;-1;-1,2;-1;-1,,,,,2588.821036629833,54418.69880298617,0:t_wait:83.2757667655087;t_drive:3498.9243846962827;fare:821;vid:1,,,,,,,821,0
6616,BasicRequest,1,6300,6300,81;-1;-1,131;-1;-1,,,,,2105.695992155016,45611.495147043126,0:t_wait:461.1110114082503;t_drive:2807.8537417704238;fare:705;vid:1,,,,,,,705,0
6617,BasicRequest,1,6300,6300,88;-1;-1,76;-1;-1,,,,,1868.5810966531926,39538.66543089428,0:t_wait:137.60552679025022;t_drive:2048.5810966531917;fare:648;vid:5,,,,,,,648,0
6618,BasicRequest,1,6300,6300,70;-1;-1,75;-1;-1,,,,,1501.4299507934536,29541.39797158317,0:t_wait:83.2757667655087;t_drive:2296.845706751462;fare:560;vid:1,,,,,,,560,0
6619,BasicRequest,1,6300,6300,43;-1;-1,76;-1;-1,,,,,778.3876780057901,14949.982822033908,0:t_wait:558.2647849335299;t_drive:1695.6112552551858;fare:386;vid:1,,,,,,,386,0
6620,BasicRequest,1,6300,6300,46;-1;-1,64;-1;-1,,,,,2014.1299906119316,39770.082613255225,0:t_wait:309.1127094711428;t_drive:2194.129990611931;fare:683;vid:5,,,,,,,683,0
6622,BasicRequest,1,6300,6300,70;-1;-1,128;-1;-1,,,,,433.1703761663684,8462.883244225111,0:t_wait:83.2757667655087;t_drive:1374.8234838763465;fare:303;vid:1,,,,,,,303,0
6623,BasicRequest,1,6300,6300,46;-1;-1,76;-1;-1,,,,,2204.055757927257,44129.23586344252,0:t_wait:309.1127094711428;t_drive:2384.055757927257;fare:728;vid:5,,,,,,,728,0
6624,BasicRequest,1,6300,6300,119;-1;-1,70;-1;-1,,,,,1026.8953798808466,20180.728913658262,0:t_wait:541.4361669946302;t_drive:1206.895379880847;fare:446;vid:5,,,,,,,446,0
6625,BasicRequest,1,6300,6300,70;-1;-1,75;-1;-1,,,,,1501.4299507934536,29541.39797158317,0:t_wait:83.2757667655087;t_drive:2296.845706751462;fare:560;vid:1,,,,,,,560,0
6626,BasicRequest,1,6300,6300,70;-1;-1,81;-1;-1,,,,,197.83524464274154,3368.6814580583086,0:t_wait:83.2757667655087;t_drive:377.8352446427416;fare:247;vid:1,,,,,,,247,0
6629,BasicRequest,1,6300,6300,38;-1;-1,81;-1;-1,,,,,621.1900725931184,11539.481404971852,0:t_wait:109.58580214691119;t_drive:801.1900725931182;fare:349;vid:0,,,0.0,0.0,6409.585802146911,,349,0
6630,BasicRequest,1,6300,6300,61;-1;-1,63;-1;-1,,,,,1886.2571865653626,39454.23871942449,0:t_wait:238.34921409576964;t_drive:2066.2571865653626;fare:652;vid:5,,,,,,,652,0
6631,BasicRequest,1,6300,6300,70;-1;-1,2;-1;-1,,,,,2588.821036629833,54418.69880298617,0:t_wait:83.2757667655087;t_drive:3498.9243846962827;fare:821;vid:1,,,,,,,821,0
6639,BasicRequest,1,6300,6300,83;-1;-1,75;-1;-1,,,,,1794.9416672169236,39642.91760996338,0:t_wait:14.401933188455587;t_drive:1974.9416672169245;fare:630;vid:5,,,,,,,630,0
6640,BasicRequest,1,6300,6300,59;-1;-1,64;-1;-1,,,,,1930.1226650252709,38680.00612147202,0:t_wait:286.9654503736929;t_drive:2110.12266502527;fare:663;vid:5,,,,,,,663,0
6643,BasicRequest,1,6300,6300,81;-1;-1,132;-1;-1,,,,,2106.810019968715,45382.12967785371,0:t_wait:461.1110114082503;t_drive:2808.967769584123;fare:705;vid:1,,,,,,,705,0
6652,BasicRequest,1,6360,6360,33;-1;-1,76;-1;-1,,,,,1851.2877348088527,37195.141916525725,0:t_wait:75.46210433826491;t_drive:2031.2877348088532;fare:644;vid:14,,,,,,,644,0
6654,BasicRequest,1,6360,6360,81;-1;-1,21;-1;-1,,,,,1161.350520891439,23231.21696578963,0:t_wait:401.1110114082512;t_drive:1863.508270506847;fare:478;vid:1,,,,,,,478,0
6660,BasicRequest,1,6360,6360,93;-1;-1,81;-1;-1,,,,,2146.8826347291865,47129.45869510052,0:t_wait:248.53327813676788;t_drive:2326.882634729186;fare:715;vid:6,,,0.0,6.0,6608.533278136768,,715,0
6662,BasicRequest,1,6360,6360,70;-1;-1,76;-1;-1,,,,,972.5208135366493,19339.19428420213,0:t_wait:23.275766765509616;t_drive:1938.9735182350214;fare:433;vid:1,,,,,,,433,0
6663,BasicRequest,1,6360,6360,33;-1;-1,76;-1;-1,,,,,1851.2877348088527,37195.141916525725,0:t_wait:75.46210433826491;t_drive:2031.2877348088532;fare:644;vid:14,,,,,,,644,0
6664,BasicRequest,1,6360,6360,70;-1;-1,86;-1;-1,,,,,1217.2809722559173,24209.550894837674,0:t_wait:23.275766765509616;t_drive:2445.3533397678802;fare:492;vid:1,,,,,,,492,0
6667,BasicRequest,1,6360,6360,20;-1;-1,83;-1;-1,,,,,1027.1047128911257,19167.40413101332,0:t_wait:0;t_drive:1207.104712891126;fare:446;vid:9,,,0.0,9.0,6360.0,,446,0
6669,BasicRequest,1,6360,6360,81;-1;-1,93;-1;-1,,,,,2146.8826347291865,47129.45869510052,0:t_wait:401.1110114082512;t_drive:2875.3857795581935;fare:715;vid:1,,,,,,,715,0
6670,BasicRequest,1,6360,6360,126;-1;-1,121;-1;-1,,,,,1258.935552546533,29783.24438295777,0:t_wait:410.3732227421251;t_drive:1438.9355525465335;fare:502;vid:14,,,,,,,502,0
6674,BasicRequest,1,6360,6360,81;-1;-1,120;-1;-1,,,,,1115.4091972922824,21103.973757185922,0:t_wait:401.1110114082512;t_drive:1818.9323111920094;fare:467;vid:1,,,,,,,467,0
6681,BasicRequest,1,6360,6360,70;-1;-1,153;-1;-1,,,,,175.6340763610629,3236.727869559053,0:t_wait:23.275766765509616;t_drive:641.1576712275901;fare:242;vid:1,,,,,,,242,0
6684,BasicRequest,1,6360,6360,128;-1;-1,70;-1;-1,,,,,415.651394422276,8290.815929259858,0:t_wait:405.32831569976406;t_drive:595.6513944222761;fare:299;vid:0,,,,,,,299,0
6685,BasicRequest,1,6360,6360,45;-1;-1,154;-1;-1,,,,,423.07816776546713,8598.020002197307,0:t_wait:581.6341270586727;t_drive:1408.1502320763957;fare:301;vid:0,,,,,,,301,0
6687,BasicRequest,1,6360,6360,70;-1;-1,91;-1;-1,,,,,349.9686704705597,6134.159665296484,0:t_wait:23.275766765509616;t_drive:774.2049636439297;fare:283;vid:1,,,,,,,283,0
6690,BasicRequest,1,6360,6360,70;-1;-1,77;-1;-1,,,,,1009.0792351145055,19897.581353060094,0:t_wait:23.275766765509616;t_drive:1975.5319398128777;fare:442;vid:1,,,,,,,442,0
6694,BasicRequest,1,6360,6360,70;-1;-1,77;-1;-1,,,,,1009.0792351145055,19897.581353060094,0:t_wait:23.275766765509616;t_drive:1975.5319398128777;fare:442;vid:1,,,,,,,442,0
6701,BasicRequest,1,6360,6360,70;-1;-1,77;-1;-1,,,,,1009.0792351145055,19897.581353060094,0:t_wait:23.275766765509616;t_drive:1975.5319398128777;fare:442;vid:1,,,,,,,442,0
6702,BasicRequest,1,6360,6360,86;-1;-1,70;-1;-1,,,,,1215.8654293155091,24181.186630461998,0:t_wait:213.09669141269478;t_drive:1576.3061971511315;fare:491;vid:15,,,,,,,491,0
6704,BasicRequest,1,6360,6360,70;-1;-1,105;-1;-1,,,,,2478.172285990321,52728.66873943944,0:t_wait:23.275766765509616;t_drive:4377.670877662231;fare:794;vid:1,,,,,,,794,0
6706,BasicRequest,1,6360,6360,70;-1;-1,75;-1;-1,,,,,1501.4299507934536,29541.39797158317,0:t_wait:23.275766765509616;t_drive:2541.0819999248306;fare:560;vid:1,,,,,,,560,0
6708,BasicRequest,1,6360,6360,81;-1;-1,129;-1;-1,,,,,512.895086854023,9511.415542965631,0:t_wait:401.1110114082512;t_drive:1216.4182007537493;fare:323;vid:1,,,,,,,323,0
6711,BasicRequest,1,6360,6360,81;-1;-1,70;-1;-1,,,,,197.83524464274154,3368.6814580583086,0:t_wait:401.1110114082512;t_drive:926.3383894717481;fare:247;vid:1,,,,,,,247,0
6713,BasicRequest,1,6360,6360,70;-1;-1,122;-1;-1,,,,,2214.525937290421,44490.36309557088,0:t_wait:23.275766765509616;t_drive:4989.01986787969;fare:731;vid:1,,,,,,,731,0
