DateOfTrip,Mobility Aid,Trip Purpose,OrigX,OrigY,DestX,DestY
2024-01-08,WK,Dialysis,36.493,-79.747,36.48,-79.659
2024-01-08,WC,Dialysis,36.363,-79.67,36.331,-79.692
2024-01-08,WC,Dialysis,36.331,-79.692,36.363,-79.67
2024-01-08,,Medical,36.328,-79.664,36.348,-79.668
2024-01-08,,Medical,36.348,-79.668,36.328,-79.664
2024-01-08,,LEAF Center,36.33,-79.664,36.363,-79.67
2024-01-08,,LEAF Center,36.363,-79.67,36.33,-79.664
2024-01-08,,Community Support CSP,36.252,-79.66,36.389,-79.742
2024-01-08,,Community Support CSP,36.389,-79.742,36.252,-79.66
2024-01-08,,Community Support CSP,36.352,-79.655,36.389,-79.742
2024-01-08,,Community Support CSP,36.389,-79.742,36.352,-79.655
2024-01-08,,Community Support CSP,36.417,-79.805,36.389,-79.742
2024-01-08,,Community Support CSP,36.389,-79.742,36.417,-79.805
2024-01-08,WK,LEAF Center,36.356,-79.608,36.363,-79.67
2024-01-08,WK,LEAF Center,36.363,-79.67,36.356,-79.608
2024-01-08,WC,Dialysis,36.326,-79.666,36.331,-79.692
2024-01-08,WC,Dialysis,36.331,-79.692,36.326,-79.666
2024-01-08,,Medical,36.488,-79.768,36.348,-79.668
2024-01-08,,Medical,36.348,-79.668,36.488,-79.768
2024-01-08,NL,Dialysis,36.488,-79.783,36.324,-79.641
2024-01-08,NL,Dialysis,36.324,-79.641,36.488,-79.783
2024-01-08,,Community Support CSP,36.325,-79.661,36.389,-79.742
2024-01-08,,Community Support CSP,36.389,-79.742,36.325,-79.661
2024-01-08,,Medical,36.502,-79.808,36.37,-79.666
2024-01-08,,Medical,36.37,-79.666,36.502,-79.808
2024-01-08,,Medical,36.351,-79.695,36.392,-79.751
2024-01-08,,Medical,36.392,-79.751,36.351,-79.695
2024-01-08,,Medical,36.454,-79.919,36.388,-79.966
2024-01-08,,Medical,36.388,-79.966,36.454,-79.919
2024-01-08,WC,LEAF Center,36.503,-79.782,36.363,-79.67
2024-01-08,WC,LEAF Center,36.363,-79.67,36.503,-79.782
2024-01-08,WK,Medical,36.49,-79.737,36.353,-79.667
2024-01-08,WK,Medical,36.353,-79.667,36.49,-79.737
2024-01-08,,LEAF Center,36.346,-79.667,36.363,-79.67
2024-01-08,,LEAF Center,36.363,-79.67,36.346,-79.667
2024-01-08,,Community Support CSP,36.328,-79.664,36.389,-79.742
2024-01-08,,Community Support CSP,36.389,-79.742,36.328,-79.664
2024-01-08,WC,Dialysis,36.503,-79.749,36.493,-79.747
2024-01-08,WC,Dialysis,36.493,-79.747,36.503,-79.749
2024-01-08,WK,Dialysis,36.352,-79.689,36.324,-79.641
2024-01-08,WK,Dialysis,36.324,-79.641,36.352,-79.689
2024-01-08,,Community Support CSP,36.511,-79.702,36.389,-79.742
2024-01-08,,Community Support CSP,36.389,-79.742,36.511,-79.702
2024-01-08,,Medical,36.389,-79.742,36.496,-79.743
2024-01-08,,Medical,36.35,-79.69,36.353,-79.666
2024-01-08,,Medical,36.353,-79.666,36.35,-79.69
2024-01-08,,Medical,36.491,-79.759,36.358,-79.686
2024-01-08,,Medical,36.358,-79.686,36.491,-79.759
2024-01-08,,Dialysis,36.358,-79.674,36.324,-79.641
2024-01-08,,Medical,36.419,-79.982,36.496,-79.738
2024-01-08,,Medical,36.496,-79.738,36.419,-79.982
2024-01-08,,Medical,36.371,-79.66,36.397,-79.773
2024-01-08,,Medical,36.397,-79.773,36.371,-79.66
2024-01-08,WC,Medical,36.498,-79.764,36.496,-79.743
2024-01-08,WC,Medical,36.496,-79.743,36.498,-79.764
2024-01-08,,LEAF Center,36.284,-79.552,36.363,-79.67
2024-01-08,,LEAF Center,36.363,-79.67,36.284,-79.552
2024-01-08,,Dialysis,36.36,-79.662,36.324,-79.641
2024-01-08,,Dialysis,36.324,-79.641,36.36,-79.662
2024-01-08,,Dialysis,36.493,-79.782,36.493,-79.747
2024-01-08,,Dialysis,36.493,-79.747,36.493,-79.782
2024-01-08,,Community Support CSP,36.403,-79.658,36.389,-79.742
2024-01-08,,Community Support CSP,36.389,-79.742,36.403,-79.658
2024-01-08,WC,Dialysis,36.352,-79.689,36.331,-79.692
2024-01-08,WC,Dialysis,36.331,-79.692,36.352,-79.689
2024-01-08,,Medical,36.337,-79.662,36.355,-79.666
2024-01-08,,Medical,36.355,-79.666,36.337,-79.662
2024-01-08,,Dialysis,36.35,-79.69,36.324,-79.641
2024-01-08,,Dialysis,36.324,-79.641,36.35,-79.69
2024-01-08,WC,Dialysis,36.334,-79.628,36.331,-79.692
2024-01-08,WC,Dialysis,36.331,-79.692,36.334,-79.628
2024-01-08,,LEAF Center,36.364,-79.928,36.363,-79.67
2024-01-08,,LEAF Center,36.363,-79.67,36.364,-79.928
2024-01-08,,Dialysis,36.276,-79.602,36.324,-79.641
2024-01-08,,Dialysis,36.324,-79.641,36.276,-79.602
2024-01-08,,Dialysis,36.327,-79.676,36.324,-79.641
2024-01-08,,Dialysis,36.324,-79.641,36.327,-79.676
2024-01-08,,Dialysis,42.342,-71.05,36.324,-79.641
2024-01-08,,Dialysis,36.324,-79.641,42.342,-71.05
2024-01-08,,LEAF Center,36.35,-79.69,36.363,-79.67
2024-01-08,,LEAF Center,36.363,-79.67,36.35,-79.69
2024-01-08,WC,Dialysis,36.26,-79.633,36.331,-79.692
2024-01-08,WC,Dialysis,36.331,-79.692,36.26,-79.633
2024-01-08,,Dialysis,36.501,-79.763,36.493,-79.747
2024-01-08,,Dialysis,36.493,-79.747,36.501,-79.763
2024-01-08,,Medical,36.356,-79.656,36.477,-79.737
2024-01-08,,Medical,36.477,-79.737,36.356,-79.656
2024-01-08,,UMAR,36.497,-79.779,36.359,-79.664
2024-01-08,,UMAR,36.359,-79.664,36.497,-79.779
2024-01-08,,UMAR,36.522,-79.693,36.359,-79.664
2024-01-08,,UMAR,36.359,-79.664,36.522,-79.693
2024-01-08,,UMAR,36.395,-79.675,36.359,-79.664
2024-01-08,,UMAR,36.359,-79.664,36.395,-79.675
2024-01-08,,UMAR,36.459,-79.907,36.359,-79.664
2024-01-08,,UMAR,36.359,-79.664,36.459,-79.907
2024-01-08,,UMAR,36.505,-79.706,36.359,-79.664
2024-01-08,,UMAR,36.359,-79.664,36.505,-79.706
2024-01-08,,Community Support CSP,36.37,-79.662,36.359,-79.664
2024-01-08,,Community Support CSP,36.359,-79.664,36.37,-79.662
2024-01-08,,UMAR,36.328,-79.664,36.359,-79.664
2024-01-08,,UMAR,36.359,-79.664,36.328,-79.664
2024-01-08,,UMAR,36.488,-79.756,36.359,-79.664
2024-01-08,,UMAR,36.359,-79.664,36.488,-79.756
2024-01-08,,UMAR,36.418,-79.761,36.359,-79.664
2024-01-08,,UMAR,36.359,-79.664,36.418,-79.761
2024-01-08,,UMAR,36.522,-79.77,36.359,-79.664
2024-01-08,,UMAR,36.359,-79.664,36.522,-79.77
2024-01-08,,Community Support CSP,36.488,-79.756,36.359,-79.664
2024-01-08,,Community Support CSP,36.359,-79.664,36.488,-79.756
2024-01-08,,LEAF Center,36.455,-79.733,36.363,-79.67
2024-01-08,,LEAF Center,36.363,-79.67,36.455,-79.733
2024-01-08,,Community Support CSP,36.517,-79.697,36.363,-79.67
2024-01-08,,Community Support CSP,36.363,-79.67,36.517,-79.697
2024-01-08,,Medical,36.414,-79.977,36.331,-79.692
2024-01-08,,Medical,36.331,-79.692,36.414,-79.977
2024-01-08,,Medical,36.49,-79.752,36.488,-79.74
2024-01-08,,Medical,36.49,-79.752,36.49,-79.752
2024-01-08,,Medical,36.488,-79.734,36.094,-80.049
2024-01-08,,Medical,36.488,-79.734,36.094,-80.049
2024-01-08,,Medical,36.094,-80.049,36.488,-79.734
2024-01-08,,Medical,36.094,-80.049,36.488,-79.734
2024-01-09,,LEAF Center,36.315,-79.721,36.363,-79.67
2024-01-09,,LEAF Center,36.363,-79.67,36.315,-79.721
2024-01-09,CA,Medical,36.498,-79.772,36.496,-79.74
2024-01-09,CA,Medical,36.496,-79.74,36.498,-79.772
2024-01-09,,Employment,36.505,-79.679,36.507,-79.743
2024-01-09,,Medical,36.497,-79.779,36.492,-79.738
2024-01-09,,Employment,36.461,-79.925,36.346,-79.667
2024-01-09,,Employment,36.346,-79.667,36.461,-79.925
2024-01-09,,Other,36.415,-79.98,36.392,-79.751
2024-01-09,,Other,36.392,-79.751,36.415,-79.98
2024-01-09,,Employment,36.49,-79.909,36.362,-79.905
2024-01-09,,Employment,36.362,-79.905,36.49,-79.909
2024-01-09,,Medical,36.358,-79.666,36.446,-79.985
2024-01-09,,Other,36.371,-79.66,36.386,-79.748
2024-01-09,,Other,36.386,-79.748,36.371,-79.66
2024-01-09,WK,Medical,36.374,-79.664,36.495,-79.739
2024-01-09,WK,Medical,36.495,-79.739,36.374,-79.664
2024-01-09,,Other,36.52,-79.685,36.386,-79.748
2024-01-09,,Other,36.386,-79.748,36.52,-79.685
2024-01-09,,Medical,36.473,-79.911,36.353,-79.667
2024-01-09,WK,Medical,36.533,-79.785,36.358,-79.686
2024-01-09,WK,Medical,36.358,-79.686,36.533,-79.785
2024-01-09,,Other,36.386,-79.748,36.355,-79.947
2024-01-09,,Other,36.497,-79.766,36.386,-79.748
2024-01-09,,Other,36.386,-79.748,36.497,-79.766
2024-01-09,,Other,36.355,-79.947,36.386,-79.748
2024-01-09,BL,Medical,36.49,-79.737,36.389,-79.961
2024-01-09,BL,Medical,36.389,-79.961,36.49,-79.737
2024-01-09,WC,Dialysis,36.522,-79.77,36.493,-79.747
2024-01-09,WC,Dialysis,36.493,-79.747,36.522,-79.77
2024-01-09,,Dialysis,36.359,-79.68,36.331,-79.692
2024-01-09,,Dialysis,36.331,-79.692,36.359,-79.68
2024-01-09,,Dialysis,36.497,-79.766,36.324,-79.641
2024-01-09,,Dialysis,36.324,-79.641,36.497,-79.766
2024-01-09,,Dialysis,36.489,-79.783,36.493,-79.747
2024-01-09,,Dialysis,36.493,-79.747,36.489,-79.783
2024-01-09,,Dialysis,36.398,-79.742,36.331,-79.692
2024-01-09,,Dialysis,36.331,-79.692,36.398,-79.742
2024-01-09,WK,Dialysis,36.465,-79.898,36.493,-79.747
2024-01-09,,LEAF Center,36.33,-79.664,36.363,-79.67
2024-01-09,,Medical,36.508,-79.778,36.358,-79.666
2024-01-09,,Medical,36.358,-79.666,36.508,-79.778
2024-01-09,,Medical,36.428,-79.673,36.353,-79.667
2024-01-09,,Medical,36.353,-79.667,36.428,-79.673
2024-01-09,,Medical,36.357,-79.681,36.397,-79.773
2024-01-09,,Medical,36.397,-79.773,36.357,-79.681
2024-01-09,,Community Support CSP,36.389,-79.742,36.352,-79.655
2024-01-09,,Community Support CSP,36.328,-79.664,36.389,-79.742
2024-01-09,,Community Support CSP,36.417,-79.805,36.389,-79.742
2024-01-09,,Community Support CSP,36.389,-79.742,36.417,-79.805
2024-01-09,,Medical,36.45,-79.636,36.354,-79.669
2024-01-09,,Medical,36.354,-79.669,36.45,-79.636
2024-01-09,,Medical,36.489,-79.74,36.491,-79.759
2024-01-09,,Medical,36.491,-79.759,36.489,-79.74
2024-01-09,,Medical,36.502,-79.808,36.397,-79.773
2024-01-09,,Medical,36.397,-79.773,36.502,-79.808
2024-01-09,,Medical,36.365,-79.661,36.355,-79.67
2024-01-09,,Medical,36.355,-79.67,36.365,-79.661
2024-01-09,,LEAF Center,36.346,-79.667,36.363,-79.67
2024-01-09,,LEAF Center,36.363,-79.67,36.346,-79.667
2024-01-09,WK,Medical,36.368,-79.669,36.34,-79.684
2024-01-09,WK,Medical,36.34,-79.684,36.368,-79.669
2024-01-09,,Dialysis,36.403,-79.97,36.324,-79.641
2024-01-09,,Dialysis,36.324,-79.641,36.403,-79.97
2024-01-09,,Medical,36.517,-79.697,36.338,-79.66
2024-01-09,,Medical,36.338,-79.66,36.517,-79.697
2024-01-09,WC,Dialysis,36.35,-79.69,36.331,-79.692
2024-01-09,WC,Dialysis,36.331,-79.692,36.35,-79.69
2024-01-09,WK,Medical,36.356,-79.68,36.328,-79.664
2024-01-09,WC,Dialysis,36.325,-79.661,36.331,-79.692
2024-01-09,WC,Dialysis,36.331,-79.692,36.325,-79.661
2024-01-09,,LEAF Center,36.284,-79.552,36.363,-79.67
2024-01-09,,LEAF Center,36.363,-79.67,36.284,-79.552
2024-01-09,,Dialysis,36.362,-79.678,36.324,-79.641
2024-01-09,,Dialysis,36.324,-79.641,36.362,-79.678
2024-01-09,,Community Support CSP,36.403,-79.658,36.389,-79.742
2024-01-09,,Community Support CSP,36.389,-79.742,36.403,-79.658
2024-01-09,,Medical,36.511,-79.755,36.331,-79.692
2024-01-09,,Medical,36.331,-79.692,36.511,-79.755
2024-01-09,,Dialysis,36.353,-79.656,36.324,-79.641
2024-01-09,,Dialysis,36.324,-79.641,36.353,-79.656
2024-01-09,,Dialysis,36.405,-79.828,36.324,-79.641
2024-01-09,,Dialysis,36.324,-79.641,36.405,-79.828
2024-01-09,WC,Dialysis,36.404,-79.968,36.493,-79.747
2024-01-09,WC,Dialysis,36.493,-79.747,36.404,-79.968
2024-01-09,WK,Dialysis,36.316,-79.95,36.324,-79.641
2024-01-09,WK,Dialysis,36.324,-79.641,36.316,-79.95
2024-01-09,,Medical,36.497,-79.766,36.331,-79.692
2024-01-09,,Medical,36.495,-79.768,36.35,-79.665
2024-01-09,,Medical,36.35,-79.665,36.495,-79.768
2024-01-09,,Medical,36.355,-79.678,36.492,-79.735
2024-01-09,,Medical,36.492,-79.735,36.355,-79.678
2024-01-09,WK,Medical,36.498,-79.764,36.495,-79.739
2024-01-09,WK,Medical,36.495,-79.739,36.498,-79.764
2024-01-09,WC,Medical,36.498,-79.764,36.496,-79.743
2024-01-09,WC,Medical,36.496,-79.743,36.498,-79.764
2024-01-09,,Dialysis,42.342,-71.05,36.324,-79.641
2024-01-09,,Dialysis,36.324,-79.641,42.342,-71.05
2024-01-09,,LEAF Center,36.35,-79.69,36.363,-79.67
2024-01-09,,LEAF Center,36.363,-79.67,36.35,-79.69
2024-01-09,WC,Medical,36.517,-79.692,36.492,-79.735
2024-01-09,WC,Medical,36.492,-79.735,36.517,-79.692
2024-01-09,,Medical,36.506,-79.92,36.388,-79.966
2024-01-09,,Medical,36.388,-79.966,36.506,-79.92
2024-01-09,,Dialysis,36.334,-79.661,36.324,-79.641
2024-01-09,,Dialysis,36.324,-79.641,36.334,-79.661
2024-01-09,,Dialysis,36.499,-79.851,36.324,-79.641
2024-01-09,,Dialysis,36.324,-79.641,36.499,-79.851
2024-01-09,,UMAR,36.395,-79.675,36.359,-79.664
2024-01-09,,UMAR,36.359,-79.664,36.395,-79.675
2024-01-09,,Employment,36.527,-79.969,36.359,-79.664
2024-01-09,,UMAR,36.446,-79.931,36.359,-79.664
2024-01-09,,UMAR,36.359,-79.664,36.446,-79.931
2024-01-09,,Community Support CSP,36.37,-79.662,36.359,-79.664
2024-01-09,,Community Support CSP,36.359,-79.664,36.37,-79.662
2024-01-09,,UMAR,36.418,-79.761,36.359,-79.664
2024-01-09,,UMAR,36.359,-79.664,36.418,-79.761
2024-01-09,,UMAR,36.522,-79.77,36.359,-79.664
2024-01-09,,UMAR,36.359,-79.664,36.522,-79.77
2024-01-09,,LEAF Center,36.455,-79.733,36.363,-79.67
2024-01-09,,LEAF Center,36.363,-79.67,36.455,-79.733
2024-01-09,WK,LEAF Center,36.381,-79.714,36.363,-79.67
2024-01-09,WK,LEAF Center,36.363,-79.67,36.381,-79.714
2024-01-09,,Medical,36.351,-79.695,36.497,-79.742
2024-01-09,,Medical,36.497,-79.742,36.351,-79.695
2024-01-09,,Medical,36.499,-79.768,36.35,-79.665
2024-01-10,BL,Dialysis,36.369,-79.659,36.331,-79.692
2024-01-10,BL,Dialysis,36.331,-79.692,36.369,-79.659
2024-01-10,,Employment,36.523,-79.745,36.497,-79.795
2024-01-10,WK,Dialysis,36.334,-79.661,36.331,-79.692
2024-01-10,WK,Dialysis,36.331,-79.692,36.334,-79.661
2024-01-10,,Employment,36.505,-79.679,36.507,-79.743
2024-01-10,,Employment,36.507,-79.743,36.505,-79.679
2024-01-10,WC,Medical,36.517,-79.763,36.492,-79.735
2024-01-10,WC,Medical,36.492,-79.735,36.517,-79.763
2024-01-10,,Medical,36.497,-79.766,36.492,-79.755
2024-01-10,,Medical,36.492,-79.755,36.497,-79.766
2024-01-10,,Employment,36.346,-79.667,36.461,-79.925
2024-01-10,,Employment,36.461,-79.925,36.346,-79.667
2024-01-10,,Employment,36.49,-79.909,36.362,-79.905
2024-01-10,,Employment,36.362,-79.905,36.49,-79.909
2024-01-10,WC,Other,36.474,-79.839,36.386,-79.748
2024-01-10,WC,Other,36.386,-79.748,36.474,-79.839
2024-01-10,,Dialysis,36.331,-79.706,36.331,-79.692
2024-01-10,,Dialysis,36.331,-79.692,36.331,-79.706
2024-01-10,,Medical,36.527,-79.741,36.338,-79.66
2024-01-10,,Medical,36.338,-79.66,36.527,-79.741
2024-01-10,CA,Medical,36.489,-79.767,36.353,-79.666
2024-01-10,CA,Medical,36.353,-79.666,36.489,-79.767
2024-01-10,WC,Dialysis,36.491,-79.736,36.493,-79.747
2024-01-10,WC,Dialysis,36.493,-79.747,36.491,-79.736
2024-01-10,BL,Dialysis,36.343,-79.662,36.493,-79.747
2024-01-10,BL,Dialysis,36.493,-79.747,36.343,-79.662
2024-01-10,,Dialysis,36.37,-79.859,36.331,-79.692
2024-01-10,,Dialysis,36.331,-79.692,36.37,-79.859
2024-01-10,WK,Dialysis,36.355,-79.673,36.331,-79.692
2024-01-10,WK,Dialysis,36.331,-79.692,36.355,-79.673
2024-01-10,,Dialysis,36.454,-79.901,36.324,-79.641
2024-01-10,WK,Dialysis,36.504,-79.632,36.493,-79.747
2024-01-10,WK,Dialysis,36.493,-79.747,36.504,-79.632
2024-01-10,,Dialysis,36.352,-79.689,36.331,-79.692
2024-01-10,,Dialysis,36.331,-79.692,36.352,-79.689
2024-01-10,WK,Dialysis,36.48,-79.659,36.493,-79.747
2024-01-10,WK,Dialysis,36.493,-79.747,36.48,-79.659
2024-01-10,WC,Dialysis,36.363,-79.67,36.331,-79.692
2024-01-10,WC,Dialysis,36.331,-79.692,36.363,-79.67
2024-01-10,,Medical,36.352,-79.681,36.355,-79.67
2024-01-10,,Medical,36.355,-79.67,36.352,-79.681
2024-01-10,,Community Support CSP,36.252,-79.66,36.389,-79.742
2024-01-10,,Community Support CSP,36.389,-79.742,36.252,-79.66
2024-01-10,,Community Support CSP,36.352,-79.655,36.389,-79.742
2024-01-10,,Community Support CSP,36.389,-79.742,36.352,-79.655
2024-01-10,,Community Support CSP,36.417,-79.805,36.389,-79.742
2024-01-10,,Community Support CSP,36.389,-79.742,36.417,-79.805
2024-01-10,WK,Medical,36.358,-79.686,36.485,-79.735
2024-01-10,WC,Dialysis,36.326,-79.666,36.331,-79.692
2024-01-10,WC,Dialysis,36.331,-79.692,36.326,-79.666
2024-01-10,,LEAF Center,36.363,-79.67,36.377,-80.007
2024-01-10,,LEAF Center,36.346,-79.667,36.363,-79.67
2024-01-10,,LEAF Center,36.363,-79.67,36.346,-79.667
2024-01-10,WC,Dialysis,36.503,-79.749,36.493,-79.747
2024-01-10,WC,Dialysis,36.493,-79.747,36.503,-79.749
2024-01-10,WC,Medical,36.328,-79.664,36.492,-79.755
2024-01-10,WC,Medical,36.492,-79.755,36.328,-79.664
2024-01-10,WK,Dialysis,36.352,-79.689,36.324,-79.641
2024-01-10,WK,Dialysis,36.324,-79.641,36.352,-79.689
2024-01-10,,Community Support CSP,36.511,-79.702,36.389,-79.742
2024-01-10,,Community Support CSP,36.389,-79.742,36.511,-79.702
2024-01-10,,Dialysis,36.358,-79.674,36.324,-79.641
2024-01-10,WC,Medical,36.341,-79.633,36.355,-79.67
2024-01-10,WC,Medical,36.355,-79.67,36.341,-79.633
2024-01-10,,LEAF Center,36.284,-79.552,36.363,-79.67
2024-01-10,,LEAF Center,36.363,-79.67,36.284,-79.552
2024-01-10,,Medical,36.508,-79.704,36.348,-79.668
2024-01-10,,Medical,36.348,-79.668,36.508,-79.704
2024-01-10,,Dialysis,36.36,-79.662,36.324,-79.641
2024-01-10,,Dialysis,36.324,-79.641,36.36,-79.662
2024-01-10,,Dialysis,36.493,-79.782,36.493,-79.747
2024-01-10,,Dialysis,36.493,-79.747,36.493,-79.782
2024-01-10,,Community Support CSP,36.403,-79.658,36.389,-79.742
2024-01-10,,Community Support CSP,36.389,-79.742,36.403,-79.658
2024-01-10,,Medical,36.508,-79.704,36.492,-79.735
2024-01-10,,Medical,36.492,-79.735,36.508,-79.704
2024-01-10,WC,Dialysis,36.352,-79.657,36.324,-79.641
2024-01-10,WC,Dialysis,36.324,-79.641,36.352,-79.657
2024-01-10,,Dialysis,36.35,-79.69,36.324,-79.641
2024-01-10,,Dialysis,36.324,-79.641,36.35,-79.69
2024-01-10,WC,Dialysis,36.334,-79.628,36.331,-79.692
2024-01-10,WC,Dialysis,36.331,-79.692,36.334,-79.628
2024-01-10,WC,Medical,36.511,-79.767,36.488,-79.74
2024-01-10,WC,Medical,36.488,-79.74,36.511,-79.767
2024-01-10,,LEAF Center,36.364,-79.928,36.363,-79.67
2024-01-10,,LEAF Center,36.363,-79.67,36.364,-79.928
2024-01-10,WK,Medical,36.353,-79.667,36.328,-79.664
2024-01-10,WK,Medical,36.328,-79.664,36.353,-79.667
2024-01-10,,Dialysis,36.276,-79.602,36.324,-79.641
2024-01-10,,Dialysis,36.324,-79.641,36.276,-79.602
2024-01-10,,Dialysis,36.327,-79.676,36.324,-79.641
2024-01-10,,Dialysis,36.324,-79.641,36.327,-79.676
2024-01-10,,Medical,36.505,-79.676,36.36,-79.665
2024-01-10,,Medical,36.36,-79.665,36.505,-79.676
2024-01-10,,Medical,36.355,-79.678,36.388,-79.961
2024-01-10,,LEAF Center,36.35,-79.69,36.363,-79.67
2024-01-10,,LEAF Center,36.363,-79.67,36.35,-79.69
2024-01-10,,Medical,36.417,-79.658,36.403,-79.673
2024-01-10,,Medical,36.403,-79.673,36.417,-79.658
2024-01-10,,Medical,36.532,-79.747,36.491,-79.746
2024-01-10,,Medical,36.491,-79.746,36.532,-79.747
2024-01-10,WC,Dialysis,36.26,-79.633,36.331,-79.692
2024-01-10,WC,Dialysis,36.331,-79.692,36.26,-79.633
2024-01-10,,Dialysis,36.501,-79.763,36.493,-79.747
2024-01-10,,Dialysis,36.493,-79.747,36.501,-79.763
2024-01-10,,Medical,36.345,-79.998,36.397,-79.773
2024-01-10,,Medical,36.397,-79.773,36.345,-79.998
2024-01-10,,Medical,36.371,-79.66,36.37,-79.666
2024-01-10,,Medical,36.371,-79.66,36.371,-79.66
2024-01-10,WK,Medical,36.485,-79.735,36.358,-79.686
2024-01-10,WK,Medical,36.485,-79.735,36.485,-79.735
2024-01-10,,UMAR,36.328,-79.664,36.359,-79.664
2024-01-10,,UMAR,36.359,-79.664,36.328,-79.664
2024-01-10,,UMAR,36.497,-79.779,36.359,-79.664
2024-01-10,,UMAR,36.359,-79.664,36.497,-79.779
2024-01-10,,UMAR,36.522,-79.693,36.359,-79.664
2024-01-10,,UMAR,36.359,-79.664,36.522,-79.693
2024-01-10,,Employment,36.466,-79.883,36.359,-79.664
2024-01-10,,Employment,36.359,-79.664,36.466,-79.883
2024-01-10,,UMAR,36.395,-79.675,36.359,-79.664
2024-01-10,,UMAR,36.359,-79.664,36.395,-79.675
2024-01-10,,UMAR,36.459,-79.907,36.359,-79.664
2024-01-10,,UMAR,36.359,-79.664,36.459,-79.907
2024-01-10,,UMAR,36.505,-79.706,36.359,-79.664
2024-01-10,,UMAR,36.359,-79.664,36.505,-79.706
2024-01-10,,Community Support CSP,36.37,-79.662,36.359,-79.664
2024-01-10,,Community Support CSP,36.359,-79.664,36.37,-79.662
2024-01-10,,UMAR,36.488,-79.756,36.359,-79.664
2024-01-10,,UMAR,36.359,-79.664,36.488,-79.756
2024-01-10,,UMAR,36.418,-79.761,36.359,-79.664
2024-01-10,,UMAR,36.359,-79.664,36.418,-79.761
2024-01-10,,UMAR,36.498,-79.782,36.359,-79.664
2024-01-10,,UMAR,36.359,-79.664,36.498,-79.782
2024-01-10,,Community Support CSP,36.488,-79.756,36.359,-79.664
2024-01-10,,Community Support CSP,36.359,-79.664,36.488,-79.756
2024-01-10,,LEAF Center,36.455,-79.733,36.363,-79.67
2024-01-10,,LEAF Center,36.363,-79.67,36.455,-79.733
2024-01-10,,Community Support CSP,36.517,-79.697,36.363,-79.67
2024-01-10,,Community Support CSP,36.363,-79.67,36.517,-79.697
2024-01-11,BL,Medical,36.341,-79.692,36.369,-79.659
2024-01-11,,Medical,36.351,-79.695,36.34,-79.684
2024-01-11,,Medical,36.34,-79.684,36.351,-79.695
2024-01-11,WC,Other,36.367,-79.658,36.375,-79.673
2024-01-11,WC,Other,36.375,-79.673,36.367,-79.658
2024-01-11,,Employment,36.523,-79.745,36.497,-79.795
2024-01-11,WC,Other,36.49,-79.729,36.392,-79.751
2024-01-11,WC,Other,36.392,-79.751,36.49,-79.729
2024-01-11,WK,Other,36.336,-79.663,36.363,-79.67
2024-01-11,WK,Other,36.363,-79.67,36.336,-79.663
2024-01-11,,Medical,36.363,-79.68,36.353,-79.666
2024-01-11,,Medical,36.353,-79.666,36.363,-79.68
2024-01-11,WC,Medical,36.496,-79.74,36.5,-79.771
2024-01-11,,Employment,36.461,-79.925,36.346,-79.667
2024-01-11,,Employment,36.346,-79.667,36.461,-79.925
2024-01-11,,Employment,36.49,-79.909,36.362,-79.905
2024-01-11,,Employment,36.362,-79.905,36.49,-79.909
2024-01-11,WC,Medical,36.409,-79.972,36.491,-79.746
2024-01-11,WC,Medical,36.491,-79.746,36.409,-79.972
2024-01-11,,Other,36.27,-79.791,36.392,-79.751
2024-01-11,,Other,36.392,-79.751,36.27,-79.791
2024-01-11,WC,Medical,36.486,-79.735,36.348,-79.668
2024-01-11,WC,Medical,36.348,-79.668,36.486,-79.735
2024-01-11,WK,Medical,36.374,-79.664,36.495,-79.739
2024-01-11,WK,Medical,36.495,-79.739,36.374,-79.664
2024-01-11,WC,Medical,36.315,-79.723,36.353,-79.666
2024-01-11,WC,Medical,36.353,-79.666,36.315,-79.723
2024-01-11,WC,Medical,36.476,-80.004,36.355,-79.666
2024-01-11,WC,Medical,36.355,-79.666,36.476,-80.004
2024-01-11,WC,Dialysis,36.522,-79.77,36.493,-79.747
2024-01-11,WC,Dialysis,36.493,-79.747,36.522,-79.77
2024-01-11,,Dialysis,36.359,-79.68,36.331,-79.692
2024-01-11,,Dialysis,36.331,-79.692,36.359,-79.68
2024-01-11,,Dialysis,36.497,-79.766,36.324,-79.641
2024-01-11,,Dialysis,36.324,-79.641,36.497,-79.766
2024-01-11,,Dialysis,36.489,-79.783,36.493,-79.747
2024-01-11,,Dialysis,36.493,-79.747,36.489,-79.783
2024-01-11,,Dialysis,36.398,-79.742,36.331,-79.692
2024-01-11,,Dialysis,36.331,-79.692,36.398,-79.742
2024-01-11,WK,Dialysis,36.465,-79.898,36.493,-79.747
2024-01-11,WK,Dialysis,36.493,-79.747,36.465,-79.898
2024-01-11,,LEAF Center,36.33,-79.664,36.363,-79.67
2024-01-11,,LEAF Center,36.363,-79.67,36.33,-79.664
2024-01-11,,Community Support CSP,36.417,-79.805,36.389,-79.742
